label,type,site_admin,company,blog,location,hireable,public_repos,public_gists,followers,following,text_bot_count,selected_feature_1,selected_feature_2,selected_feature_3,PCA_component_1,PCA_component_2,PCA_component_3
1,True,False,True,True,True,False,167,10,76,51,0,1,10,76,-168.35041669719877,-6.7957714875379915,86.39309747442813
1,True,False,True,True,False,False,36,18,100,0,0,0,18,100,-146.69300609278633,-11.967856425828652,-51.24524181809789
0,True,False,False,False,False,False,0,0,1,0,0,0,0,1,-246.25669866272605,-32.22510041274597,-83.65532115415401
0,True,False,True,True,True,False,123,1,13,61,0,1,1,13,-231.8611839580906,-18.614497078860893,46.26235884877258
1,True,False,True,True,True,False,12,0,11,0,0,1,0,11,-236.09631894273053,-31.289138963226243,-71.9832491511963
0,True,False,True,False,False,False,0,0,0,0,1,0,0,0,-247.25650967573299,-32.21821665782321,-83.64069292288086
1,True,False,False,False,False,False,31,0,39,2,0,0,0,39,-207.8207527735025,-29.81197462093785,-53.38388134743655
1,True,False,True,False,True,True,32,1,16,13,0,1,1,16,-230.66604339413632,-28.141863377411045,-50.52037831514143
1,True,False,True,False,False,False,334,21,0,0,0,0,21,0,-242.63457984919108,16.648679423134038,243.43328935950487
1,True,False,True,True,True,False,55,3,39,4,0,1,3,39,-207.45673800941626,-24.737209303709438,-29.717231321898606
0,True,False,False,False,False,False,21,0,1,0,0,0,0,1,-245.9730614377042,-30.46729685234978,-62.973597955592574
1,True,False,True,True,True,False,43,1,18,5,0,1,1,18,-228.6136642454137,-27.54973965355746,-40.90266915868977
1,True,False,False,False,False,False,42,7,9,5,0,0,7,9,-237.5940082569233,-21.59766675217677,-42.28861318983824
1,True,False,False,True,True,False,26,0,179,0,0,1,0,179,-67.93696937875147,-31.26879417187384,-60.65050117775179
0,True,False,True,True,False,False,4,0,2,1,2,0,0,2,-245.190823556533,-31.857689572079757,-79.58220571349399
0,False,False,False,False,False,False,0,0,0,0,1,0,0,0,-247.25652725182795,-32.21822553106907,-83.64070654844248
1,True,False,False,False,True,False,3,4,1,7,0,1,4,1,-246.11118214240867,-27.71564770451955,-80.01773584651335
1,True,False,False,False,False,False,30,0,3,0,0,0,0,3,-243.85185649900046,-29.72766099389655,-54.139229156589785
1,True,False,True,False,True,False,55,15,118,64,0,1,15,118,-127.68846283297673,-10.968407909388938,-23.03919930706722
1,True,False,False,True,True,True,30,2,10,0,0,1,2,10,-236.84248779552303,-27.784216400349166,-54.41893025831533
1,True,False,False,True,True,False,30,0,132,0,0,1,0,132,-114.87462724818404,-30.611824118601817,-56.02429417860297
1,True,False,True,False,False,False,36,6,6,2,0,0,6,6,-240.71572377813126,-23.19311675624915,-48.509949108460596
1,True,False,False,False,False,False,22,0,0,1,0,0,0,0,-246.94739452350353,-30.337370216696428,-61.825846923623956
1,True,False,False,False,False,False,3,1,9,3,0,0,1,9,-238.17637075544675,-30.915028329730426,-80.46157280456573
1,True,False,True,True,True,False,13,0,7,2,0,1,0,7,-240.05813777683423,-31.099282098793257,-70.64336419157176
1,True,False,False,False,False,False,12,0,7,4,0,0,0,7,-240.04774808982438,-31.104297041421628,-71.33169961920727
0,False,False,False,False,False,False,0,0,0,0,1,0,0,0,-247.25652725182795,-32.21822553106907,-83.64070654844248
1,True,False,False,False,False,False,217,0,49,9,0,0,0,49,-195.2264226063192,-14.035827901149567,130.68901675608407
1,True,False,True,True,True,False,55,0,78,49,0,1,0,78,-167.94020393120462,-26.220057830171985,-23.347670092118012
1,True,False,False,True,True,False,44,1,1061,8,0,1,1,1061,814.2512316920255,-34.49693614626443,-54.71476193156478
0,True,False,True,False,False,False,0,0,38,1,2,0,0,38,-209.2512544191583,-32.439289874888594,-84.04770623223024
1,True,False,True,True,True,False,127,125,2142,347,0,1,125,2142,1900.8973194408284,101.852130217214,50.495854581960536
1,True,False,True,True,True,False,116,1,1,2,0,1,1,1,-244.6606296439277,-21.4408595247751,30.79448742019577
0,False,False,False,False,False,False,0,0,0,0,1,0,0,0,-247.25652725182795,-32.21822553106907,-83.64070654844248
1,True,False,True,True,True,True,60,2,179,250,0,1,2,179,-64.47131635931284,-16.589570118920577,9.730140938960488
0,False,False,False,False,False,False,0,0,0,0,1,0,0,0,-247.25652725182795,-32.21822553106907,-83.64070654844248
1,True,False,True,False,True,True,120,6,30,31,0,1,6,30,-215.23787617016893,-15.184729821454914,38.16680271876514
1,True,False,False,True,True,True,62,6,55,7,0,1,6,55,-191.31326286236688,-21.155772058662663,-22.878500403993037
1,True,False,False,True,True,True,16,2,3,8,0,1,2,3,-243.93447317747479,-28.593166069252828,-66.91810259172583
1,True,False,True,True,True,False,8,0,8,0,0,1,0,8,-239.14981427279997,-31.603395902155423,-75.87878471225599
1,True,False,False,True,False,False,26,0,1,0,0,0,0,1,-245.9054937369125,-30.048745060420366,-58.049336910444175
1,True,False,False,False,False,False,28,0,0,3,0,0,0,0,-246.84238842902295,-29.756405744173684,-55.62019586986521
1,True,False,True,False,True,False,45,0,39,6,0,1,0,39,-207.58369187786192,-28.482618052670656,-39.00285380367324
0,True,False,False,False,False,False,1,0,1,0,0,0,0,1,-246.24319212820131,-32.14139548129854,-82.67047719231775
1,True,False,True,False,True,False,62,4,35,8,0,1,4,35,-211.30831231641963,-22.970726040235014,-22.260493574420398
1,True,False,False,False,False,False,15,0,81,4,0,0,0,81,-166.02032175098674,-31.360397656306727,-69.45856146207042
0,True,False,False,True,True,False,2,0,600,0,2,1,0,600,352.664374495034,-36.16331433354688,-90.43900308607704
0,True,False,True,True,True,False,156,0,1,0,0,1,0,1,-244.14960861105243,-19.16708621192661,69.98041564084298
1,True,False,False,False,True,False,24,0,220,36,0,1,0,220,-26.539867880407837,-30.30002801413599,-57.88080982728351
1,True,False,True,True,True,False,55,11,53,33,0,1,11,53,-193.06950756095043,-15.726000670385458,-26.331359964320438
0,True,False,False,False,False,False,2,0,0,0,1,0,0,0,-247.22951327637904,-32.05081497964811,-81.67101645949198
1,True,False,False,True,True,False,61,3,54,3,0,1,3,54,-192.39035295577807,-24.37716927596649,-24.17567408396201
1,True,False,True,True,True,False,122,4,30,2,0,1,4,30,-215.56890119870616,-18.150336358776585,36.01349066730773
1,True,False,True,True,False,True,22,3,16,4,0,0,3,16,-230.89839675056928,-27.341823987649956,-61.88095958203784
1,True,False,True,True,True,True,70,16,44,110,0,1,16,44,-200.91621831491358,-6.398990407435877,-0.4523147708494011
1,True,False,True,True,True,False,39,6,238,17,0,1,6,238,-8.536447677778884,-23.941642473372493,-46.72126078686986
1,True,False,False,False,True,False,4,0,224,0,0,1,0,224,-23.24211028691378,-33.41877160131827,-82.97471386839682
1,True,False,False,True,True,False,246,5,21,31,0,1,5,21,-222.53972183613527,-5.571899806568751,162.4774099033853
1,True,False,False,True,True,False,60,104,113,5,0,1,104,113,-132.85771228806163,75.7780543838017,-34.69058308373725
0,True,False,True,False,False,False,90,0,12,9,0,0,0,12,-233.93518918891118,-24.412738305640715,6.154541927348643
1,True,False,False,False,True,False,182,12,54,0,0,1,12,54,-190.7445864903521,-5.405800480377697,93.74670986870488
0,True,False,False,True,False,False,3,0,14,0,4,0,0,14,-233.2184626739643,-32.06297866177606,-80.89070923767031
1,True,False,True,True,True,True,25,1,34,0,0,1,1,34,-212.91952372347762,-29.362924228962072,-59.605103867557844
1,True,False,False,True,True,False,217,15,215,21,0,1,15,215,-29.032836752075003,0.23414649072383223,128.7114231172624
0,True,False,False,True,True,False,0,0,3,0,2,1,0,3,-244.25700777607017,-32.23872961118814,-83.68447403896529
1,True,False,True,False,True,False,53,56,8,2,0,1,56,8,-238.2227745559399,28.000621189936226,-36.23465405937654
1,True,False,True,False,True,False,33,3,20,24,0,1,3,20,-226.51088613962506,-25.66116510841385,-48.140311744377925
1,True,False,True,False,True,True,118,10,69,110,0,1,10,69,-175.30400385085971,-8.526671757087978,46.98736062190725
0,True,False,True,True,True,False,1,0,81,0,3,1,0,81,-166.257290199339,-32.68962764547965,-83.83946271803667
1,True,False,False,False,False,False,0,0,0,0,0,0,0,0,-247.25652172671616,-32.21824615045912,-83.64070772539225
1,True,False,True,True,True,False,52,2,12,6,0,1,2,12,-234.4737869141774,-25.720213193679413,-31.891856318160116
1,True,False,True,True,True,False,583,2,1492,246,0,1,2,1492,1255.3123441035732,18.030983280935715,505.0228867783954
0,True,False,False,False,True,False,2,0,19,0,0,1,0,19,-228.23285147392193,-32.181057695407475,-81.94864889590389
1,True,False,False,False,False,False,4,2,4,0,0,0,2,4,-243.19265641108234,-29.91946535139497,-79.93729965297028
0,False,False,False,False,False,False,0,0,0,0,1,0,0,0,-247.25652725182795,-32.21822553106907,-83.64070654844248
1,True,False,True,True,False,False,22,1,24,4,0,0,1,24,-222.9103654980949,-29.388045805200917,-61.820392623482235
0,True,False,True,True,True,True,46,4,13,5,0,1,4,13,-233.55643324155628,-24.277276767313854,-38.14130154795991
1,True,False,True,True,True,False,3,9,192,0,0,1,9,192,-55.20244202417285,-24.32190326927609,-84.29068868304704
0,False,False,False,False,False,False,0,0,0,0,1,0,0,0,-247.25652725182795,-32.21822553106907,-83.64070654844248
1,True,False,True,True,True,False,385,54,630,307,0,1,54,630,391.7957791327808,61.54302608564367,327.0511044943037
1,True,False,True,True,True,True,404,1,214,13,0,1,1,214,-27.6766108526963,1.6392543229303989,312.9481578290815
0,True,False,True,True,True,False,0,0,7,1,3,1,0,7,-240.24572002546108,-32.22674972578061,-83.59461931013047
0,False,False,False,False,False,False,0,0,0,0,1,0,0,0,-247.25652725182795,-32.21822553106907,-83.64070654844248
1,True,False,False,False,True,False,38,1,205,0,0,1,1,205,-41.77425286809253,-29.446883887444198,-49.30112104942808
0,True,False,False,True,False,False,0,0,368,0,0,0,0,368,120.67840084978644,-34.74058753733026,-89.0184082737612
1,True,False,True,True,True,False,48,21,36,0,0,1,21,36,-210.50376442355574,-7.5376477028607525,-38.75809987283287
1,True,False,False,False,False,True,26,5,10,3,0,0,5,10,-236.84479721636487,-25.013903327048293,-58.17976355961932
1,True,False,True,False,True,False,20,0,6,10,0,1,0,6,-240.86758257799133,-30.191580915714088,-62.54853513495858
1,True,False,False,False,False,False,1,0,1,0,1,0,0,1,-246.24319674691387,-32.1413741733824,-82.67047385008999
0,True,False,False,False,False,False,0,0,12,0,0,0,0,12,-235.2586449588357,-32.300497297901394,-83.81606887053363
1,True,False,False,False,False,True,2460,2,346,146,0,0,2,346,133.66846937962504,179.06334469842412,2355.492589291686
1,True,False,True,False,True,False,50,0,37,38,0,1,0,37,-209.1323351359119,-26.79062672944989,-29.30401061310972
0,False,False,False,False,False,False,0,0,0,0,1,0,0,0,-247.25652725182795,-32.21822553106907,-83.64070654844248
0,True,False,False,False,True,False,0,0,33,0,0,1,0,33,-214.26234164711101,-32.44442723031834,-84.12292482224139
1,True,False,False,False,False,False,13,0,0,0,0,0,0,0,-247.0809367778931,-31.13008204164242,-70.83773622152087
0,True,False,True,True,False,False,0,0,60,0,2,0,0,60,-187.26709542687573,-32.629423952426286,-84.517454070393
0,True,False,True,True,True,False,0,0,0,1,3,1,0,0,-247.2444814733914,-32.17876988977261,-83.49232530879799
1,True,False,False,True,True,True,11,4,55,98,0,1,4,55,-190.92214967112,-23.833664470269543,-59.433307033043334
1,True,False,True,True,True,False,20,0,25,15,0,1,0,25,-221.8109921156841,-30.12494755487686,-62.08468083861244
0,True,False,False,False,False,False,27,0,0,0,0,0,0,0,-246.89184529454513,-29.958213001378297,-57.04992075581324
1,True,False,True,True,True,True,337,34,151,36,0,1,34,151,-91.12075828694593,30.226032624122453,248.36603016161476
0,False,False,False,False,False,False,0,0,0,0,1,0,0,0,-247.25652725182795,-32.21822553106907,-83.64070654844248
1,True,False,False,True,True,False,35,8,8,2,0,1,8,8,-238.71899993669646,-21.299123564268953,-49.701478159723194
1,True,False,True,True,True,True,19,4,22,15,0,1,4,22,-224.80286766115884,-26.205323857785803,-63.38067296268917
1,True,False,True,True,True,False,2,0,162,30,0,1,0,162,-84.89859831550862,-31.980158625444275,-79.58950727147061
1,True,False,False,False,False,True,58,1,129,0,0,0,1,129,-117.49068767090061,-27.251861303467088,-28.493607607871045
0,False,False,False,False,False,False,0,0,0,0,1,0,0,0,-247.25652725182795,-32.21822553106907,-83.64070654844248
1,True,False,True,True,True,False,5,0,7,0,0,1,0,7,-240.19015694036472,-31.847656434210876,-78.81870316900302
1,True,False,True,True,True,True,75,8,131,234,0,1,8,131,-112.42031974689233,-9.660736260879336,22.299004505512823
1,True,False,True,True,True,False,117,15,73,201,0,1,15,73,-170.20132876160474,-0.07689367913605173,58.99500072479805
1,True,False,False,False,False,False,0,0,0,0,1,0,0,0,-247.25652634542874,-32.218224842542995,-83.64070438316449
0,True,False,False,False,False,False,0,0,1,0,1,0,0,1,-246.25670328143877,-32.22507910482984,-83.65531781192627
0,True,False,True,True,True,True,145,7,139,35,0,1,7,139,-105.86625656851537,-12.686035160957,61.699496801148776
1,True,False,True,True,True,True,132,22,27,86,0,1,22,27,-217.33176714546025,3.936553562389919,56.76484957942722
1,True,False,False,True,True,False,29,6,116,595,0,1,6,116,-123.7235130606712,-1.1880985443545355,30.926851155618202
1,True,False,True,True,True,True,343,87,1885,38,0,1,87,1885,1642.9569341879824,71.69322653541353,224.52787315572985
1,True,False,True,True,False,True,77,15,41,50,0,0,15,41,-204.54544081387905,-9.150238252404694,-2.3234542562969356
1,True,False,True,True,True,False,8,0,72,60,0,1,0,72,-174.44213155748898,-29.680022173370784,-67.91642567077513
1,True,False,True,False,True,False,224,4,245,1,2,1,4,245,0.7586963714289192,-11.125451703591203,133.17735939794082
1,True,False,True,True,True,True,15,2,3,11,0,1,2,3,-243.9120127113064,-28.558760490223328,-67.45805416916673
1,True,False,False,True,False,False,41,5,41,2,0,0,5,41,-205.65963896817098,-24.010161390290406,-44.00841250032026
1,True,False,True,True,False,False,51,9,370,1,0,0,9,370,123.42634149897938,-21.48476738054761,-39.47110124542302
1,True,False,True,False,False,False,15,0,2,0,0,0,0,2,-245.05426091116752,-30.976372518601508,-68.89726369508828
1,True,False,True,False,True,False,7,0,0,1,0,1,0,0,-247.14995690374684,-31.59292642808116,-76.59846883859451
0,True,False,False,False,False,False,1,0,2,0,0,0,0,2,-245.2433690642112,-32.14824974358539,-82.68509062107957
1,True,False,False,True,True,False,25,4,30,22,0,1,4,30,-216.6393828439963,-25.48237405551667,-56.55051226368147
1,True,False,True,False,True,False,52,19,28,6,0,1,19,28,-218.3870040851235,-8.903194484375847,-33.63458192326123
1,True,False,False,False,False,True,26,0,18,2,0,0,0,18,-228.88456345204594,-30.08655017331677,-58.00117948139432
1,True,False,False,False,False,False,3,0,0,0,0,0,0,0,-247.2160021231416,-31.967131356116802,-80.68617583988346
0,True,False,True,True,True,False,38,0,9,0,3,1,0,9,-237.74480902920246,-29.099038297270745,-46.348069259246714
1,True,False,False,False,False,False,44,0,3,0,0,0,0,3,-243.66276501565258,-28.555791953632422,-40.351413690882154
1,True,False,True,True,True,False,49,0,25,19,0,1,0,25,-221.37136883980008,-27.540034775224925,-32.93103137987856
1,True,False,False,True,True,True,41,2,12,36,0,1,2,12,-234.26286581580055,-25.459942769914974,-38.27630244629907
1,True,False,False,True,False,False,13,0,94,0,0,0,0,94,-153.0975337346617,-31.77435556191476,-72.21135728916136
0,False,False,False,False,False,False,0,0,0,0,1,0,0,0,-247.25652725182795,-32.21822553106907,-83.64070654844248
0,True,False,True,False,True,True,122,9,350,56,0,1,9,350,105.04792384970048,-13.239430658745077,38.901263383117836
1,True,False,True,False,False,False,16,0,9,0,0,0,0,9,-238.0419929287124,-30.94064742316206,-68.0147137345845
1,True,False,True,True,True,False,114,73,135,25,0,1,73,135,-110.05604375732702,50.06832303721517,23.886847638433927
1,True,False,False,True,True,False,42,0,35,9,0,1,0,35,-211.58753504792753,-28.58819452213591,-41.45402127433966
1,True,False,True,True,True,True,16,4,707,128,0,1,4,707,461.3895407026811,-26.703087381771592,-59.58822207514328
1,True,False,False,False,False,False,27,0,68,0,0,0,0,68,-178.90387694322231,-30.424302836884564,-58.04363391161446
1,True,False,True,True,True,False,172,155,1687,69,0,1,155,1687,1443.4124258634965,127.66406445569784,57.574599752042324
1,True,False,False,True,False,False,121,2,28,10,0,0,2,28,-217.49676887108828,-19.8967891130465,36.42169924126229
1,True,False,False,False,False,False,5,0,2,0,0,0,0,2,-245.18934292611183,-31.813430017795646,-78.74571477373452
1,True,False,True,False,True,False,11,0,7,15,0,1,0,7,-239.9294011063959,-30.754942351432593,-70.68527601339377
1,True,False,False,False,True,False,11,0,56,4,0,1,0,56,-191.06990552090346,-31.523851249318,-73.03257553808116
0,True,False,True,False,True,False,30,0,3315,0,1,1,0,3315,3067.5621624549326,-52.42893861972389,-102.53886436081311
1,True,False,True,True,True,False,154,6,232,37,0,1,6,232,-12.742465718045128,-13.48710094481483,69.58934822428238
1,True,False,True,True,True,True,144,31,4461,74,0,1,31,4461,4215.949436823774,-16.961993992295163,1.2086970258290057
1,True,False,False,False,False,True,101,0,124,37,0,0,0,124,-121.47090805143439,-23.157371649998744,19.503371655546594
1,True,False,True,True,True,True,48,3,55,11,0,1,3,55,-191.47022428371713,-25.157230330163532,-35.80685875412081
1,True,False,False,False,True,False,59,1,60,76,0,1,1,60,-185.55421820302524,-23.703286709605322,-15.23013393624384
1,True,False,False,True,True,False,16,0,0,15,0,1,0,0,-246.8606115232303,-30.288418908214958,-65.65873242719653
